At. num,Sp. Name,Ion Charge,El. Name,Isoel. Seq.,Ground Shells (a),Ground Level,Ionized Level,Prefix,Ionization Energy (eV),Suffix,Uncertainty (eV),References,
"=""73""","=""Ta XVII""","=""+16""","=""Tantalum""","=""La""","=""[Kr].4d10.4f11""","=""*""","=""4f10""","=""(""","=""396""","="")""","=""20""","=""L582""",
"=""73""","=""Ta XVIII""","=""+17""","=""Tantalum""","=""Ba""","=""[Kr].4d10.4f10""","=""""","=""4f9 6H*<15/2>""","=""(""","=""439""","="")""","=""22""","=""L582""",
"=""73""","=""Ta XIX""","=""+18""","=""Tantalum""","=""Cs""","=""[Kr].4d10.4f9""","=""6H*<15/2>""","=""4f8 7F<6>""","=""(""","=""482""","="")""","=""24""","=""L582""",
"=""73""","=""Ta XX""","=""+19""","=""Tantalum""","=""Xe""","=""[Kr].4d10.4f8""","=""7F<6>""","=""4f7 8S*<7/2>""","=""(""","=""530""","="")""","=""30""","=""L582""",
"=""73""","=""Ta XXI""","=""+20""","=""Tantalum""","=""I""","=""[Kr].4d10.4f7""","=""8S*<7/2>""","=""4f6 7F<0>""","=""(""","=""570""","="")""","=""30""","=""L582""",
"=""73""","=""Ta XXII""","=""+21""","=""Tantalum""","=""Te""","=""[Kr].4d10.4f6""","=""7F0""","=""4f5 6H*<5/2>""","=""(""","=""610""","="")""","=""30""","=""L582""",
"=""73""","=""Ta XXIII""","=""+22""","=""Tantalum""","=""Sb""","=""[Kr].4d10.4f5""","=""6H*<5/2>""","=""4f4 5I<4>""","=""(""","=""660""","="")""","=""30""","=""L582""",
"=""73""","=""Ta XXIV""","=""+23""","=""Tantalum""","=""Sn""","=""[Kr].4d10.4f4""","=""5I<4>""","=""4f3 4I*<9/2>""","=""(""","=""700""","="")""","=""30""","=""L582""",
"=""73""","=""Ta XXV""","=""+24""","=""Tantalum""","=""In""","=""[Kr].4d10.4f3""","=""4I*<9/2>""","=""4f2 3H<4>""","=""(""","=""750""","="")""","=""40""","=""L582""",
"=""73""","=""Ta XXVI""","=""+25""","=""Tantalum""","=""Cd""","=""[Kr].4d10.4f2""","=""3H<4>""","=""4f 2F*<5/2>""","=""(""","=""790""","="")""","=""40""","=""L582""",
"=""73""","=""Ta XXVII""","=""+26""","=""Tantalum""","=""Ag""","=""[Kr].4d10.4f""","=""2F*<5/2>""","=""4d10 1S<0>""","=""(""","=""832""","="")""","=""10""","=""L582c99""",
"=""73""","=""Ta XXVIII""","=""+27""","=""Tantalum""","=""Pd""","=""[Kr].4d10""","=""1S0""","=""4d9 2D<5/2>""","=""(""","=""1064""","="")""","=""4""","=""L8672c99""",
"=""73""","=""Ta XXIX""","=""+28""","=""Tantalum""","=""Rh""","=""[Kr].4d9""","=""2D<5/2>""","=""4d8 3F<4>""","=""(""","=""1110""","="")""","=""4""","=""L8672c99""",
